cust_id,date,plan_type,agent,cancel_reason,outcome,postal_code,add_ons
333595,2023-09-06,VIP Standard - AC/Heat Pump,Jack,Unused,N,N2B,Gas Fireplace
144527,2023-03-23,VIP Standard - Furnace,Jack,Moving,Y,N2L,
769589,2023-04-21,VIP Standard - Furnace,Jack,Bad Customer Service,N,N2L,"Gas Fireplace, HRV System, Tankless, Ductless System, Boiler System, Water Heater, Duct Cleaning, Humidifier"
666642,2023-06-23,VIP Standard - Furnace,Jill,Bad Customer Service,N,N2B,"Boiler System, Water Heater, HRV System, Gas Fireplace, Humidifier, Tankless, Ductless System"
660861,2023-09-06,VIP Standard - Furnace & AC/Heat Pump,Jill,Price,Y,N2L,Water Heater
423635,2023-03-13,Whole House Protection,Jack,Unused,Y,N2V,Humidifier
223271,2023-02-16,VIP Standard - AC/Heat Pump,Jane,Bad Customer Service,N,N2A,"Water Heater, Humidifier, Gas Fireplace, Duct Cleaning, Tankless"
716287,2023-04-10,Whole House Protection,Bob,Bad Customer Service,Y,N2E,"HRV System, Boiler System"
216911,2023-09-26,VIP Standard - AC/Heat Pump,Jane,Moving,N,N2H,"Humidifier, Gas Fireplace, Ductless System, HRV System"
790349,2023-03-21,VIP Standard - Furnace & AC/Heat Pump,Bob,Bad Customer Service,N,N2L,"Ductless System, Tankless, Water Heater"
928145,2023-05-19,VIP Standard - Furnace,Bob,Moving,Y,N2R,"Ductless System, Gas Fireplace, Duct Cleaning, Humidifier, Boiler System"
389457,2023-12-12,VIP Essential,Jill,Price,Y,N2N,"Tankless, Gas Fireplace, Duct Cleaning, Humidifier, HRV System, Water Heater, Ductless System, Boiler System"
756375,2023-07-04,Whole House Protection,Jane,Price,Y,N2K,"Duct Cleaning, Ductless System"
195565,2023-12-22,Whole House Protection,Jane,Moving,N,N2E,
929699,2023-01-04,VIP Standard - Furnace & AC/Heat Pump,Jill,Moving,N,N2P,"Gas Fireplace, Duct Cleaning, Humidifier, HRV System, Ductless System, Water Heater"
781933,2023-05-19,VIP Standard - AC/Heat Pump,Jill,Unused,N,N2L,"Gas Fireplace, Boiler System, HRV System, Humidifier, Duct Cleaning, Water Heater, Tankless"
725682,2023-07-03,VIP Standard - AC/Heat Pump,Jill,Moving,Y,N2E,"HRV System, Humidifier, Boiler System, Water Heater"
208092,2023-05-26,Whole House Protection,Jane,Moving,Y,N2G,"Water Heater, Ductless System, Boiler System, HRV System"
382832,2023-02-22,VIP Essential,Jane,Price,Y,N2J,"Duct Cleaning, Boiler System, Humidifier, Tankless, HRV System, Gas Fireplace, Water Heater"
895632,2023-09-29,VIP Essential,Jack,Bad Customer Service,N,N2P,"Ductless System, Gas Fireplace, Boiler System, Water Heater, Duct Cleaning"
904173,2023-08-01,Whole House Protection,Bob,Moving,N,N2J,HRV System
942770,2023-04-03,Whole House Protection,Jack,Bad Customer Service,Y,N2C,"Tankless, Water Heater, Boiler System, Gas Fireplace, Humidifier, Ductless System, Duct Cleaning"
166695,2023-10-19,VIP Standard - Furnace & AC/Heat Pump,Bob,Bad Customer Service,Y,N2J,"HRV System, Ductless System"
437577,2023-04-04,VIP Standard - AC/Heat Pump,Bob,Unused,Y,N2M,"Humidifier, HRV System, Water Heater, Ductless System, Duct Cleaning, Gas Fireplace"
948914,2023-05-17,VIP Standard - Furnace & AC/Heat Pump,Bob,Unused,Y,N2L,"Tankless, HRV System, Gas Fireplace"
355303,2023-06-05,VIP Standard - Furnace & AC/Heat Pump,Jane,Unused,Y,N2R,"Water Heater, Humidifier"
216871,2023-02-01,VIP Standard - Furnace,Jill,Moving,Y,N2V,"HRV System, Humidifier, Ductless System, Water Heater, Boiler System, Gas Fireplace"
654468,2023-07-26,VIP Standard - Furnace & AC/Heat Pump,Jane,Price,Y,N2G,"Boiler System, Gas Fireplace, HRV System"
970305,2023-07-14,VIP Standard - Furnace,Bob,Moving,N,N2G,"HRV System, Ductless System, Gas Fireplace, Humidifier"
474010,2023-12-21,VIP Standard - AC/Heat Pump,Bob,Unused,Y,N2M,"Water Heater, Duct Cleaning, Gas Fireplace, HRV System, Ductless System, Boiler System, Humidifier, Tankless"
947663,2023-02-16,VIP Standard - Furnace,Jill,Price,N,N2E,"Humidifier, Duct Cleaning, Boiler System, Tankless, Ductless System, Gas Fireplace, Water Heater, HRV System"
223186,2023-02-01,VIP Essential,Jack,Moving,Y,N2L,
926530,2023-03-13,VIP Standard - AC/Heat Pump,Jill,Price,N,N2G,"Boiler System, Duct Cleaning, Ductless System, Humidifier, Water Heater"
955862,2023-01-20,VIP Standard - Furnace & AC/Heat Pump,Bob,Price,Y,N2K,"Water Heater, Humidifier"
389756,2023-11-10,VIP Standard - Furnace & AC/Heat Pump,Jack,Bad Customer Service,Y,N2A,"Tankless, Gas Fireplace, Water Heater, Duct Cleaning, HRV System, Ductless System, Boiler System"
276649,2023-01-27,Whole House Protection,Jill,Moving,Y,N2H,"Duct Cleaning, HRV System, Boiler System, Water Heater, Ductless System"
818390,2023-10-24,VIP Essential,Jill,Bad Customer Service,N,N2K,
857347,2023-03-16,VIP Standard - Furnace & AC/Heat Pump,Bob,Bad Customer Service,N,N2B,"Gas Fireplace, Ductless System, Boiler System, Tankless, Water Heater, HRV System, Humidifier"
879071,2023-08-07,VIP Standard - Furnace,Jill,Moving,Y,N2M,"Tankless, Boiler System"
953700,2023-12-14,VIP Standard - Furnace,Bob,Price,N,N2T,Duct Cleaning
602630,2023-10-20,Whole House Protection,Bob,Moving,N,N2R,
319268,2023-09-20,VIP Standard - Furnace & AC/Heat Pump,Bob,Bad Customer Service,Y,N2L,"Water Heater, HRV System, Humidifier, Gas Fireplace, Duct Cleaning, Ductless System, Boiler System"
760954,2023-08-04,Whole House Protection,Jack,Bad Customer Service,N,N2E,"Tankless, Humidifier"
915116,2023-11-27,Whole House Protection,Jack,Bad Customer Service,Y,N2N,"Boiler System, Duct Cleaning, Water Heater, Tankless"
472794,2023-04-19,VIP Standard - AC/Heat Pump,Jill,Price,N,N2R,"Tankless, Water Heater, HRV System, Humidifier, Ductless System, Boiler System"
520866,2023-03-31,VIP Standard - Furnace,Jane,Unused,N,N2E,"Duct Cleaning, HRV System, Water Heater, Humidifier, Tankless"
392177,2023-12-20,VIP Standard - Furnace,Jack,Price,Y,N2H,"Ductless System, Water Heater, Tankless, Boiler System, HRV System, Humidifier, Duct Cleaning"
409340,2023-04-04,VIP Standard - Furnace & AC/Heat Pump,Jane,Bad Customer Service,Y,N2P,Water Heater
580290,2023-07-03,VIP Standard - Furnace & AC/Heat Pump,Jane,Bad Customer Service,N,N2M,"Humidifier, Water Heater, Duct Cleaning, Ductless System, Boiler System, HRV System"
373872,2023-03-02,VIP Standard - Furnace,Jill,Bad Customer Service,N,N2R,
165359,2023-06-28,VIP Essential,Jane,Bad Customer Service,N,N2H,Tankless
383984,2023-04-19,VIP Standard - Furnace,Jack,Moving,Y,N2B,HRV System
279931,2023-03-07,VIP Standard - Furnace & AC/Heat Pump,Bob,Price,Y,N2L,"Tankless, Gas Fireplace, Boiler System"
401370,2023-05-31,VIP Standard - Furnace,Jack,Bad Customer Service,N,N2K,"Gas Fireplace, Duct Cleaning"
377633,2023-10-03,Whole House Protection,Jack,Unused,Y,N2T,"HRV System, Tankless"
538717,2023-12-07,VIP Essential,Jack,Bad Customer Service,Y,N2K,"Tankless, Gas Fireplace, Duct Cleaning, HRV System, Humidifier, Water Heater"
810524,2023-05-16,VIP Standard - Furnace,Bob,Bad Customer Service,N,N2C,"Gas Fireplace, Water Heater"
708089,2023-09-13,Whole House Protection,Jack,Bad Customer Service,Y,N2K,"Duct Cleaning, Humidifier, Boiler System, Ductless System, HRV System"
332572,2023-11-20,VIP Standard - AC/Heat Pump,Jill,Moving,N,N2B,"Water Heater, Tankless, Duct Cleaning, Boiler System, Humidifier, HRV System"
928223,2023-09-29,VIP Essential,Bob,Moving,N,N2R,"Boiler System, Duct Cleaning, Gas Fireplace, Humidifier, Water Heater, Ductless System, HRV System"
357623,2023-02-24,VIP Standard - AC/Heat Pump,Jane,Moving,Y,N2A,"Boiler System, HRV System, Humidifier, Ductless System, Duct Cleaning, Gas Fireplace"
565578,2023-07-10,VIP Essential,Jill,Moving,Y,N2K,"Boiler System, Duct Cleaning"
535525,2023-12-25,VIP Essential,Bob,Unused,Y,N2N,"Duct Cleaning, Gas Fireplace, Ductless System, Humidifier, Water Heater, Tankless, Boiler System"
824120,2023-06-12,VIP Standard - AC/Heat Pump,Bob,Bad Customer Service,N,N2A,"Water Heater, Tankless, Humidifier, Boiler System"
429648,2023-09-07,VIP Standard - Furnace,Bob,Unused,N,N2B,"Ductless System, Humidifier"
207870,2023-05-16,VIP Standard - Furnace & AC/Heat Pump,Jack,Price,Y,N2A,"Gas Fireplace, Water Heater, Ductless System, Tankless, Duct Cleaning"
292805,2023-09-18,VIP Standard - Furnace & AC/Heat Pump,Jane,Moving,N,N2M,Boiler System
151562,2023-06-15,VIP Standard - Furnace,Jack,Price,Y,N2L,
496377,2023-03-01,Whole House Protection,Jack,Price,N,N2N,
503484,2023-08-04,VIP Standard - Furnace,Jill,Unused,N,N2P,"Humidifier, HRV System"
110382,2023-01-05,VIP Standard - Furnace,Jane,Price,Y,N2L,"Humidifier, Ductless System, Duct Cleaning, Water Heater, Tankless, Boiler System, Gas Fireplace"
999821,2023-10-19,Whole House Protection,Bob,Moving,N,N2E,"Gas Fireplace, Boiler System, Duct Cleaning, Humidifier, Tankless, Water Heater"
794486,2023-01-17,VIP Standard - AC/Heat Pump,Jill,Bad Customer Service,N,N2B,Ductless System
184170,2023-01-27,VIP Essential,Bob,Bad Customer Service,N,N2V,"Duct Cleaning, Tankless, Water Heater, Humidifier, Ductless System, Boiler System, Gas Fireplace, HRV System"
229085,2023-01-04,VIP Standard - Furnace & AC/Heat Pump,Jane,Unused,Y,N2J,"Ductless System, Tankless"
537920,2023-01-27,Whole House Protection,Jane,Bad Customer Service,Y,N2J,Ductless System
669882,2023-04-28,VIP Standard - Furnace & AC/Heat Pump,Jill,Moving,N,N2L,"Gas Fireplace, Duct Cleaning"
717178,2023-01-20,VIP Essential,Jill,Price,Y,N2B,"Ductless System, Boiler System, Tankless, HRV System"
659977,2023-04-07,Whole House Protection,Bob,Moving,Y,N2M,
604129,2023-03-17,VIP Standard - Furnace & AC/Heat Pump,Jack,Bad Customer Service,Y,N2P,"Duct Cleaning, Gas Fireplace, Boiler System"
152365,2023-08-31,VIP Standard - Furnace,Jane,Moving,N,N2R,"Ductless System, Tankless, HRV System, Duct Cleaning"
129951,2023-07-14,VIP Standard - AC/Heat Pump,Jane,Unused,Y,N2B,Humidifier
195163,2023-10-27,VIP Standard - Furnace,Jill,Bad Customer Service,Y,N2B,"HRV System, Duct Cleaning, Ductless System, Water Heater"
416753,2023-01-17,Whole House Protection,Jill,Unused,N,N2L,"Gas Fireplace, Humidifier, Ductless System, Duct Cleaning"
307424,2023-10-26,VIP Standard - AC/Heat Pump,Jack,Price,Y,N2K,"HRV System, Water Heater, Duct Cleaning, Humidifier, Tankless, Gas Fireplace, Ductless System"
906419,2023-03-21,VIP Standard - Furnace,Jill,Moving,Y,N2P,"Tankless, Duct Cleaning, Water Heater, Gas Fireplace"
880731,2023-07-31,VIP Essential,Jill,Moving,Y,N2B,"Humidifier, Tankless, Gas Fireplace, HRV System, Duct Cleaning, Boiler System"
416441,2023-03-14,VIP Standard - Furnace,Jane,Bad Customer Service,Y,N2V,
993271,2023-04-21,VIP Standard - Furnace,Jane,Bad Customer Service,N,N2V,"Water Heater, Humidifier, Duct Cleaning, Tankless, Gas Fireplace, Ductless System, Boiler System, HRV System"
990376,2023-11-02,Whole House Protection,Jane,Bad Customer Service,N,N2N,
201971,2023-09-18,VIP Essential,Bob,Price,N,N2B,"Ductless System, Water Heater, Duct Cleaning"
997170,2023-07-07,Whole House Protection,Bob,Unused,N,N2L,"Ductless System, Humidifier, Boiler System, Water Heater, Gas Fireplace, HRV System, Tankless"
940455,2023-04-13,VIP Essential,Jill,Bad Customer Service,N,N2R,"Tankless, Gas Fireplace, Duct Cleaning"
787116,2023-11-21,Whole House Protection,Jane,Price,N,N2P,Water Heater
184446,2023-06-28,Whole House Protection,Bob,Bad Customer Service,N,N2P,"Gas Fireplace, Tankless, HRV System, Humidifier"
666858,2023-01-18,VIP Standard - AC/Heat Pump,Bob,Bad Customer Service,Y,N2T,"Gas Fireplace, Water Heater, Ductless System, HRV System, Boiler System"
296587,2023-09-08,VIP Essential,Jack,Price,Y,N2E,"Boiler System, Water Heater, Ductless System, Humidifier, Tankless, Gas Fireplace, Duct Cleaning"
234304,2023-09-06,VIP Standard - Furnace,Jack,Bad Customer Service,N,N2M,Ductless System
895278,2023-07-12,VIP Standard - AC/Heat Pump,Jill,Unused,Y,N2M,"Duct Cleaning, HRV System, Boiler System, Humidifier, Gas Fireplace"
926699,2023-05-09,Whole House Protection,Jack,Moving,Y,N2J,"Water Heater, Humidifier, Gas Fireplace, Ductless System, Tankless, HRV System"
387972,2023-11-15,VIP Standard - Furnace,Bob,Moving,N,N2L,"Duct Cleaning, HRV System, Water Heater"
574300,2023-08-02,VIP Standard - Furnace,Jane,Price,Y,N2J,"Boiler System, Water Heater"
786954,2023-07-03,VIP Standard - AC/Heat Pump,Jane,Moving,N,N2E,"Duct Cleaning, Ductless System, Boiler System"
843896,2023-04-07,VIP Standard - AC/Heat Pump,Jane,Moving,N,N2K,"Tankless, HRV System, Duct Cleaning, Gas Fireplace, Boiler System"
539103,2023-04-17,Whole House Protection,Jane,Moving,Y,N2B,"Ductless System, Tankless, Duct Cleaning, HRV System"
106252,2023-06-28,VIP Essential,Bob,Price,N,N2C,"Gas Fireplace, Ductless System, HRV System, Tankless, Boiler System, Water Heater, Humidifier, Duct Cleaning"
728088,2023-04-06,VIP Essential,Jack,Unused,Y,N2K,"HRV System, Tankless, Duct Cleaning, Ductless System"
810420,2023-01-19,VIP Standard - AC/Heat Pump,Bob,Bad Customer Service,Y,N2J,"Boiler System, Duct Cleaning, Ductless System, Gas Fireplace, Humidifier, HRV System, Water Heater, Tankless"
174024,2023-05-19,VIP Standard - Furnace & AC/Heat Pump,Jack,Price,N,N2C,Boiler System
652524,2023-01-05,VIP Standard - AC/Heat Pump,Jack,Moving,Y,N2P,"Ductless System, Boiler System, Tankless, Humidifier, Water Heater, Duct Cleaning"
423453,2023-10-27,Whole House Protection,Jane,Moving,Y,N2R,"HRV System, Humidifier, Water Heater, Ductless System, Duct Cleaning, Gas Fireplace, Tankless"
740072,2023-02-27,VIP Standard - AC/Heat Pump,Jane,Moving,Y,N2C,"Humidifier, Ductless System, Tankless, HRV System, Gas Fireplace, Duct Cleaning"
688346,2023-01-02,VIP Standard - AC/Heat Pump,Jane,Bad Customer Service,Y,N2B,"Boiler System, Water Heater, Humidifier, Tankless"
989965,2023-02-23,Whole House Protection,Jill,Moving,Y,N2L,"HRV System, Boiler System, Water Heater"
536353,2023-07-11,VIP Standard - Furnace & AC/Heat Pump,Jane,Bad Customer Service,Y,N2A,"Ductless System, Water Heater, Humidifier, Boiler System, Duct Cleaning, Tankless, HRV System"
197473,2023-12-07,VIP Essential,Jane,Unused,N,N2L,"Tankless, Boiler System, Water Heater, Duct Cleaning, Humidifier, Ductless System"
226053,2023-12-11,VIP Standard - Furnace & AC/Heat Pump,Jane,Price,Y,N2K,
893422,2023-04-03,VIP Standard - Furnace,Bob,Price,N,N2N,"Ductless System, HRV System, Boiler System, Humidifier, Tankless, Gas Fireplace, Duct Cleaning, Water Heater"
255508,2023-10-05,VIP Standard - Furnace,Jill,Bad Customer Service,Y,N2M,"Gas Fireplace, Humidifier, Duct Cleaning, Tankless"
461006,2023-03-20,VIP Standard - AC/Heat Pump,Jack,Unused,Y,N2H,"Gas Fireplace, HRV System, Tankless, Boiler System, Water Heater, Duct Cleaning, Ductless System, Humidifier"
599947,2023-03-30,VIP Standard - Furnace,Jill,Unused,Y,N2T,"Water Heater, Duct Cleaning, Boiler System, Tankless, Humidifier, HRV System, Gas Fireplace"
652649,2023-10-09,VIP Standard - Furnace & AC/Heat Pump,Bob,Moving,N,N2G,Gas Fireplace
402665,2023-01-11,VIP Standard - Furnace & AC/Heat Pump,Jack,Price,Y,N2A,"Ductless System, Humidifier, Water Heater, Duct Cleaning, Tankless"
184962,2023-09-12,VIP Standard - Furnace & AC/Heat Pump,Jane,Price,Y,N2A,
495134,2023-08-15,VIP Essential,Bob,Price,N,N2N,"Tankless, Humidifier, Boiler System"
927507,2023-03-07,VIP Essential,Jill,Moving,Y,N2C,"Ductless System, Gas Fireplace, Duct Cleaning"
621574,2023-08-15,Whole House Protection,Jack,Price,N,N2J,"Humidifier, Duct Cleaning"
277730,2023-10-18,VIP Essential,Jack,Price,N,N2B,"Ductless System, Tankless, Boiler System"
326757,2023-12-27,VIP Standard - Furnace,Jill,Price,N,N2P,Duct Cleaning
176054,2023-11-09,Whole House Protection,Jane,Bad Customer Service,N,N2L,"Duct Cleaning, HRV System, Water Heater, Boiler System"
461161,2023-04-17,Whole House Protection,Jack,Moving,N,N2L,"Ductless System, Boiler System"
619879,2023-12-01,VIP Essential,Jack,Bad Customer Service,N,N2A,"Ductless System, Water Heater"
720633,2023-09-20,VIP Essential,Jack,Moving,N,N2A,
384886,2023-03-07,Whole House Protection,Bob,Bad Customer Service,Y,N2N,
998575,2023-08-04,VIP Standard - Furnace,Bob,Moving,N,N2A,"Water Heater, Gas Fireplace, Tankless, Duct Cleaning, Ductless System"
213251,2023-07-05,VIP Standard - Furnace & AC/Heat Pump,Jill,Moving,Y,N2E,"Water Heater, Boiler System, HRV System, Humidifier, Gas Fireplace, Duct Cleaning, Ductless System, Tankless"
895117,2023-11-07,VIP Essential,Bob,Moving,N,N2B,"Boiler System, Duct Cleaning, Gas Fireplace, Humidifier, Tankless, HRV System, Water Heater"
557224,2023-12-13,VIP Standard - Furnace,Jane,Bad Customer Service,N,N2R,"Duct Cleaning, HRV System, Gas Fireplace, Water Heater, Humidifier, Tankless, Ductless System"
778389,2023-07-07,VIP Standard - Furnace,Jill,Unused,N,N2T,"Tankless, Humidifier"
631141,2023-02-01,VIP Standard - AC/Heat Pump,Bob,Moving,Y,N2T,"Ductless System, HRV System, Boiler System, Humidifier, Duct Cleaning"
332889,2023-04-27,Whole House Protection,Bob,Unused,Y,N2B,"Duct Cleaning, Ductless System, Tankless, HRV System, Boiler System, Gas Fireplace"
177403,2023-05-18,VIP Standard - Furnace & AC/Heat Pump,Bob,Unused,Y,N2N,"Duct Cleaning, HRV System, Water Heater"
680018,2023-04-04,VIP Essential,Jill,Unused,N,N2L,"HRV System, Ductless System, Tankless, Humidifier, Gas Fireplace, Water Heater, Boiler System"
139699,2023-02-20,VIP Essential,Bob,Bad Customer Service,Y,N2A,HRV System
443602,2023-12-07,VIP Essential,Jill,Price,Y,N2T,"Gas Fireplace, Boiler System, HRV System, Ductless System, Water Heater, Duct Cleaning, Humidifier, Tankless"
784876,2023-08-07,VIP Standard - AC/Heat Pump,Jill,Price,N,N2J,"Tankless, Gas Fireplace, Ductless System, Duct Cleaning, Humidifier, Water Heater, HRV System"
123004,2023-12-18,VIP Standard - AC/Heat Pump,Bob,Price,N,N2M,"Gas Fireplace, Tankless, HRV System, Water Heater, Duct Cleaning, Ductless System, Boiler System, Humidifier"
515584,2023-02-09,Whole House Protection,Jill,Moving,Y,N2L,"Tankless, Duct Cleaning"
344927,2023-10-05,VIP Essential,Bob,Bad Customer Service,Y,N2K,"Boiler System, Humidifier, Tankless, Duct Cleaning, Gas Fireplace"
967021,2023-11-06,VIP Standard - Furnace,Jill,Moving,Y,N2R,"Water Heater, Humidifier, Gas Fireplace, Ductless System, Duct Cleaning, Boiler System, HRV System"
787953,2023-07-21,VIP Standard - AC/Heat Pump,Jane,Bad Customer Service,N,N2J,"Humidifier, Boiler System, Duct Cleaning"
298306,2023-12-05,VIP Standard - Furnace,Jill,Price,Y,N2K,"Ductless System, Water Heater"
623468,2023-01-17,VIP Standard - Furnace,Jill,Price,Y,N2G,Humidifier
952019,2023-10-17,Whole House Protection,Jill,Unused,Y,N2N,Boiler System
672028,2023-05-29,Whole House Protection,Jack,Price,N,N2P,"Humidifier, HRV System"
391351,2023-04-28,VIP Standard - Furnace & AC/Heat Pump,Jane,Bad Customer Service,Y,N2K,"Humidifier, Duct Cleaning, Boiler System"
218965,2023-01-19,VIP Standard - AC/Heat Pump,Bob,Price,Y,N2G,"Duct Cleaning, Water Heater"
950777,2023-06-01,Whole House Protection,Bob,Moving,Y,N2K,"Humidifier, Water Heater, HRV System, Duct Cleaning, Gas Fireplace, Ductless System, Tankless"
395537,2023-01-13,VIP Standard - Furnace,Jane,Moving,Y,N2N,
346116,2023-08-01,VIP Essential,Jane,Price,Y,N2M,"Ductless System, Boiler System"
584969,2023-03-30,Whole House Protection,Jill,Moving,Y,N2P,"Tankless, Gas Fireplace, Water Heater"
330884,2023-06-08,VIP Standard - Furnace,Bob,Bad Customer Service,N,N2G,
775653,2023-02-03,Whole House Protection,Jane,Unused,N,N2C,
114797,2023-08-17,VIP Standard - AC/Heat Pump,Bob,Bad Customer Service,Y,N2T,"Water Heater, Boiler System, Gas Fireplace"
988031,2023-01-25,VIP Standard - Furnace,Jack,Price,Y,N2A,"HRV System, Water Heater"
950798,2023-12-14,VIP Standard - Furnace & AC/Heat Pump,Jack,Unused,Y,N2A,"Tankless, Water Heater"
601614,2023-11-14,VIP Standard - Furnace & AC/Heat Pump,Jill,Bad Customer Service,Y,N2A,"HRV System, Duct Cleaning, Boiler System, Water Heater, Humidifier, Gas Fireplace, Ductless System, Tankless"
314567,2023-12-01,VIP Essential,Jill,Bad Customer Service,Y,N2L,"Water Heater, Boiler System"
584675,2023-08-01,VIP Standard - Furnace & AC/Heat Pump,Bob,Bad Customer Service,N,N2P,"Gas Fireplace, Water Heater, HRV System"
123241,2023-05-23,VIP Standard - AC/Heat Pump,Jack,Moving,Y,N2P,"Duct Cleaning, Humidifier"
390979,2023-01-23,Whole House Protection,Jane,Unused,N,N2M,"Duct Cleaning, Boiler System, Humidifier, Gas Fireplace, Tankless"
683261,2023-02-24,VIP Standard - Furnace,Jack,Unused,N,N2R,"Humidifier, Duct Cleaning, HRV System, Ductless System, Gas Fireplace"
835322,2023-12-15,VIP Essential,Bob,Bad Customer Service,N,N2P,Boiler System
715752,2023-11-30,VIP Standard - Furnace,Bob,Unused,Y,N2L,Water Heater
113210,2023-09-01,VIP Standard - Furnace & AC/Heat Pump,Bob,Bad Customer Service,N,N2H,Humidifier
982343,2023-06-30,VIP Standard - AC/Heat Pump,Bob,Moving,N,N2A,"Humidifier, Tankless, Ductless System, Boiler System, Gas Fireplace"
665440,2023-09-19,VIP Standard - Furnace & AC/Heat Pump,Bob,Moving,N,N2R,"Ductless System, Tankless, Humidifier"
740580,2023-05-23,VIP Standard - Furnace & AC/Heat Pump,Jill,Bad Customer Service,N,N2B,
325715,2023-09-19,VIP Essential,Jane,Moving,Y,N2J,"Tankless, Duct Cleaning, Boiler System, Gas Fireplace"
677169,2023-04-07,VIP Standard - Furnace & AC/Heat Pump,Bob,Unused,N,N2H,"HRV System, Ductless System, Humidifier"
216549,2023-01-27,VIP Standard - Furnace & AC/Heat Pump,Bob,Unused,Y,N2B,
166930,2023-05-29,VIP Standard - AC/Heat Pump,Jill,Price,N,N2A,"Humidifier, Water Heater, Tankless, Boiler System, Ductless System, Duct Cleaning, HRV System"
684236,2023-01-11,VIP Standard - Furnace,Jane,Unused,Y,N2G,"Humidifier, Gas Fireplace, Boiler System, Ductless System, Water Heater"
738753,2023-01-05,VIP Essential,Jill,Price,Y,N2N,"HRV System, Gas Fireplace"
528694,2023-10-09,VIP Standard - Furnace,Jane,Price,N,N2V,"Tankless, HRV System, Boiler System, Humidifier"
732485,2023-07-05,VIP Standard - Furnace,Jane,Price,Y,N2H,"Boiler System, Duct Cleaning, Tankless, Gas Fireplace, HRV System, Ductless System"
382303,2023-05-26,VIP Standard - AC/Heat Pump,Jack,Moving,Y,N2R,"Humidifier, Gas Fireplace, HRV System, Boiler System, Tankless, Water Heater, Ductless System"
149258,2023-06-16,Whole House Protection,Bob,Unused,N,N2G,"Humidifier, HRV System"
697946,2023-07-27,Whole House Protection,Bob,Unused,N,N2L,
335388,2023-01-31,VIP Standard - AC/Heat Pump,Jill,Unused,N,N2H,"Humidifier, Duct Cleaning, HRV System, Ductless System, Boiler System, Tankless"
585208,2023-12-19,VIP Standard - Furnace & AC/Heat Pump,Bob,Bad Customer Service,Y,N2R,Ductless System
156130,2023-10-13,VIP Standard - Furnace,Jill,Bad Customer Service,N,N2J,"Ductless System, Humidifier, Tankless, Duct Cleaning, Boiler System, HRV System, Gas Fireplace"
774004,2023-04-26,VIP Standard - Furnace & AC/Heat Pump,Jane,Price,N,N2H,Tankless
999924,2023-05-11,VIP Standard - AC/Heat Pump,Jane,Unused,Y,N2J,Ductless System
839024,2023-05-11,VIP Standard - Furnace,Bob,Moving,N,N2R,"HRV System, Humidifier, Gas Fireplace"
909030,2023-09-12,Whole House Protection,Jane,Unused,N,N2A,
536535,2023-11-08,VIP Standard - Furnace & AC/Heat Pump,Jill,Bad Customer Service,N,N2G,"HRV System, Water Heater, Duct Cleaning, Gas Fireplace"
551312,2023-05-05,VIP Standard - Furnace,Jack,Moving,N,N2K,"Humidifier, Tankless"
306777,2023-05-22,VIP Standard - Furnace,Jane,Moving,N,N2B,"Water Heater, Boiler System, Gas Fireplace, Humidifier"
715335,2023-10-19,VIP Standard - Furnace,Jack,Moving,N,N2N,"Tankless, Ductless System, HRV System, Gas Fireplace, Boiler System"
490903,2023-09-18,VIP Standard - Furnace,Jane,Moving,N,N2G,"Ductless System, Boiler System"
661226,2023-10-25,VIP Standard - Furnace & AC/Heat Pump,Jane,Bad Customer Service,N,N2C,"HRV System, Gas Fireplace, Duct Cleaning, Ductless System"
128983,2023-01-23,VIP Standard - Furnace,Jack,Unused,Y,N2E,"Humidifier, Gas Fireplace, Ductless System, HRV System, Duct Cleaning, Water Heater"
512658,2023-06-22,VIP Standard - Furnace,Bob,Unused,Y,N2N,
861579,2023-04-11,Whole House Protection,Jack,Price,Y,N2A,
856466,2023-10-03,VIP Standard - AC/Heat Pump,Jack,Unused,N,N2G,"Humidifier, Boiler System, Ductless System, Tankless, Water Heater, HRV System, Gas Fireplace"
269294,2023-06-07,VIP Standard - Furnace,Jill,Unused,Y,N2T,"Ductless System, Tankless, Boiler System, Water Heater, Duct Cleaning, Gas Fireplace, Humidifier"
378657,2023-09-05,VIP Standard - Furnace & AC/Heat Pump,Bob,Price,Y,N2M,"Duct Cleaning, Humidifier, Gas Fireplace, Tankless, Water Heater, Boiler System"
597173,2023-05-12,Whole House Protection,Jack,Price,Y,N2H,Tankless
143875,2023-03-03,VIP Standard - AC/Heat Pump,Bob,Bad Customer Service,Y,N2R,Boiler System
617956,2023-11-27,VIP Standard - Furnace,Jane,Price,N,N2C,"Boiler System, Water Heater, Tankless, Ductless System, Gas Fireplace, HRV System"
328380,2023-02-09,VIP Standard - Furnace,Jane,Unused,N,N2N,"Tankless, Water Heater, Gas Fireplace, Ductless System, Boiler System, Duct Cleaning"
382616,2023-04-19,VIP Standard - Furnace,Bob,Moving,Y,N2L,"Tankless, Ductless System, Duct Cleaning, Boiler System, HRV System, Humidifier, Water Heater, Gas Fireplace"
695906,2023-02-28,VIP Standard - AC/Heat Pump,Jane,Price,Y,N2J,
348299,2023-03-28,VIP Standard - Furnace & AC/Heat Pump,Jack,Price,N,N2H,
525755,2023-09-08,VIP Standard - AC/Heat Pump,Bob,Unused,N,N2E,"Humidifier, Tankless, Ductless System"
